time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
600940,430,-333,-7950,-14,-5,-6,0,0,0
601440,420,-331,-7950,-14,-3,-3,0,0,0
601940,429,-334,-7947,-15,-4,-9,0,0,0
602440,424,-329,-7949,-17,-10,-5,0,0,0
602940,428,-325,-7943,-14,-4,-5,0,0,0
603440,420,-333,-7951,-13,-6,-4,0,0,0
603950,423,-333,-7948,-15,-3,-5,0,0,0
604440,418,-333,-7938,-14,-6,-2,0,0,0
604940,419,-336,-7954,-15,2,-5,0,0,0
605440,425,-332,-7944,-13,-10,-4,0,0,0
605940,417,-333,-7951,-16,-2,-4,0,0,0
606440,420,-331,-7940,-15,-5,-4,0,0,0
606940,419,-330,-7943,-14,-8,-3,0,0,0
607440,420,-326,-7945,-16,-2,-5,0,0,0
607940,428,-284,-7960,2,-45,-1,0,0,0
608440,239,-477,-7909,767,-603,62,0,0,0
608940,439,-331,-7950,-131,823,-956,0,0,0
609440,482,-373,-7870,-164,269,-982,0,0,0
609940,640,-220,-7947,-45,100,-16,0,0,0
610440,489,-278,-7958,427,-1685,184,0,0,0
610940,392,-291,-7956,-41,65,-16,0,0,0
611440,394,-290,-7947,-19,6,-5,0,0,0
611940,389,-301,-7956,-18,-3,-3,0,0,0
612440,382,-300,-7950,-13,-3,-3,0,0,0
612940,393,-299,-7948,-15,-3,-5,0,0,0
613440,390,-297,-7943,-14,-3,-2,0,0,0
613940,388,-303,-7955,-17,-7,-5,0,0,0
614440,380,-305,-7948,-17,-2,-7,0,0,0
614940,388,-298,-7951,-16,-1,-5,0,0,0
615440,398,-302,-7945,-45,90,-18,0,0,0
615940,384,-299,-7966,-22,15,-9,0,0,0
617440,389,-296,-7959,-16,-7,-3,0,0,0
617940,390,-293,-7958,-15,-6,-1,0,0,0
618440,382,-299,-7953,-15,-1,-6,0,0,0
618940,392,-298,-7954,-18,-5,-6,0,0,0
619440,391,-297,-7956,-13,-6,-3,0,0,0
619940,388,-300,-7949,-15,-3,-4,0,0,0
620440,389,-299,-7946,-16,-3,-6,0,0,0
620940,394,-301,-7960,-13,-4,-7,0,0,0
621440,390,-294,-7939,-18,-4,-3,0,0,0
621940,387,-294,-7949,-18,0,-5,0,0,0
622440,385,-296,-7957,-15,-3,-6,0,0,0
622940,390,-303,-7955,-19,-2,-6,0,0,0
623440,391,-300,-7956,-17,-2,-4,0,0,0
623940,387,-297,-7944,-18,-5,-3,0,0,0
624440,397,-301,-7948,-14,-4,-7,0,0,0
624940,392,-295,-7950,-17,-3,-2,0,0,0
