time_boot_ms,,press_abs,press_diff,temperature,temperature_c
723280,723.28,993.864135742188,1.10373345771153E-19,3097,30.97
723410,723.41,993.869567871094,1.10373345771153E-19,3098,30.98
723540,723.54,993.878784179688,1.10373345771153E-19,3098,30.98
723700,723.7,993.885925292969,1.10373345771153E-19,3098,30.98
723830,723.83,993.879455566406,1.10373345771153E-19,3098,30.98
723970,723.97,993.891357421875,1.10373345771153E-19,3100,31
724100,724.1,993.890014648438,1.10373345771153E-19,3098,30.98
724230,724.23,993.876708984375,1.10373345771153E-19,3099,30.99
724370,724.37,993.900207519531,1.10373345771153E-19,3098,30.98
724500,724.5,993.895080566406,1.10373345771153E-19,3097,30.97
724630,724.63,993.870910644531,1.10373345771153E-19,3097,30.97
724760,724.76,993.891662597656,1.10373345771153E-19,3097,30.97
724890,724.89,993.903869628906,1.10373345771153E-19,3096,30.96
725020,725.02,993.887573242188,1.10373345771153E-19,3097,30.97
725150,725.15,993.888610839844,1.10373345771153E-19,3097,30.97
725280,725.28,993.893371582031,1.10373345771153E-19,3098,30.98
725420,725.42,993.898132324219,1.10373345771153E-19,3097,30.97
725550,725.55,993.913818359375,1.10373345771153E-19,3098,30.98
725700,725.7,993.913452148438,1.10373345771153E-19,3098,30.98
725830,725.83,993.882873535156,1.10373345771153E-19,3098,30.98
725980,725.98,993.885925292969,1.10373345771153E-19,3098,30.98
726110,726.11,993.926391601562,1.10373345771153E-19,3098,30.98
726240,726.24,993.888244628906,1.10373345771153E-19,3097,30.97
726370,726.37,993.871948242188,1.10373345771153E-19,3098,30.98
726500,726.5,993.903625488281,1.10373345771153E-19,3098,30.98
726630,726.63,993.930114746094,1.10373345771153E-19,3098,30.98
726760,726.76,993.911071777344,1.10373345771153E-19,3099,30.99
726900,726.9,993.899536132813,1.10373345771153E-19,3098,30.98
727070,727.07,993.892700195313,1.10373345771153E-19,3098,30.98
727200,727.2,993.854614257813,1.10373345771153E-19,3097,30.97
727330,727.33,993.853942871094,1.10373345771153E-19,3097,30.97
727470,727.47,993.892700195313,1.10373345771153E-19,3098,30.98
727600,727.6,993.883178710938,1.10373345771153E-19,3098,30.98
727730,727.73,993.925048828125,1.10373345771153E-19,3099,30.99
727860,727.86,993.93115234375,1.10373345771153E-19,3099,30.99
727990,727.99,993.912109375,1.10373345771153E-19,3100,31
728120,728.12,993.912475585938,1.10373345771153E-19,3100,31
728250,728.25,993.860778808594,1.10373345771153E-19,3100,31
728390,728.39,993.889343261719,1.10373345771153E-19,3101,31.01
728520,728.52,993.919616699219,1.10373345771153E-19,3100,31
728650,728.65,993.913146972656,1.10373345771153E-19,3101,31.01
728780,728.78,993.885620117188,1.10373345771153E-19,3100,31
728910,728.91,993.919982910156,1.10373345771153E-19,3101,31.01
729040,729.04,993.906372070313,1.10373345771153E-19,3101,31.01
729170,729.17,993.902282714844,1.10373345771153E-19,3100,31
729300,729.3,993.892761230469,1.10373345771153E-19,3101,31.01
729430,729.43,993.888977050781,1.10373345771153E-19,3100,31
729570,729.57,993.906677246094,1.10373345771153E-19,3101,31.01
729710,729.71,993.895446777344,1.10373345771153E-19,3100,31
729840,729.84,993.875427246094,1.10373345771153E-19,3100,31
729990,729.99,993.895812988281,1.10373345771153E-19,3100,31
730130,730.13,993.836975097656,1.10373345771153E-19,3100,31
730270,730.27,993.89208984375,1.10373345771153E-19,3100,31
730400,730.4,993.898193359375,1.10373345771153E-19,3100,31
730560,730.56,993.900512695313,1.10373345771153E-19,3099,30.99
730690,730.69,993.904968261719,1.10373345771153E-19,3100,31
730820,730.82,993.929138183594,1.10373345771153E-19,3100,31
730950,730.95,993.925354003906,1.10373345771153E-19,3100,31
731090,731.09,993.895446777344,1.10373345771153E-19,3100,31
731220,731.22,993.860412597656,1.10373345771153E-19,3099,30.99
731360,731.36,993.888671875,1.10373345771153E-19,3100,31
731500,731.5,993.912109375,1.10373345771153E-19,3100,31
731630,731.63,993.877746582031,1.10373345771153E-19,3100,31
731760,731.76,993.884216308594,1.10373345771153E-19,3099,30.99
731890,731.89,993.884216308594,1.10373345771153E-19,3099,30.99
732020,732.02,993.891662597656,1.10373345771153E-19,3097,30.97
732150,732.15,993.87060546875,1.10373345771153E-19,3097,30.97
732280,732.28,993.930786132813,1.10373345771153E-19,3098,30.98
732420,732.42,993.915466308594,1.10373345771153E-19,3097,30.97
732550,732.55,993.916137695313,1.10373345771153E-19,3098,30.98
732680,732.68,993.927429199219,1.10373345771153E-19,3098,30.98
732810,732.81,993.867858886719,1.10373345771153E-19,3097,30.97
732940,732.94,993.883544921875,1.10373345771153E-19,3099,30.99
733070,733.07,993.901550292969,1.10373345771153E-19,3100,31
733200,733.2,993.917175292969,1.10373345771153E-19,3098,30.98
733330,733.33,993.918579101563,1.10373345771153E-19,3100,31
733470,733.47,993.925354003906,1.10373345771153E-19,3100,31
733600,733.6,993.940368652344,1.10373345771153E-19,3101,31.01
733740,733.74,993.91552734375,1.10373345771153E-19,3100,31
733880,733.88,993.902954101563,1.10373345771153E-19,3101,31.01
734040,734.04,993.940368652344,1.10373345771153E-19,3101,31.01
734170,734.17,993.913818359375,1.10373345771153E-19,3101,31.01
734310,734.31,993.896850585938,1.10373345771153E-19,3101,31.01
734440,734.44,993.924743652344,1.10373345771153E-19,3102,31.02
734570,734.57,993.900939941406,1.10373345771153E-19,3102,31.02
734700,734.7,993.879821777344,1.10373345771153E-19,3101,31.01
734840,734.84,993.910766601563,1.10373345771153E-19,3101,31.01
734990,734.99,993.921325683594,1.10373345771153E-19,3102,31.02
735130,735.13,993.94921875,1.10373345771153E-19,3102,31.02
735260,735.26,993.931518554687,1.10373345771153E-19,3102,31.02
735390,735.39,993.946533203125,1.10373345771153E-19,3103,31.03
735520,735.52,993.929504394531,1.10373345771153E-19,3103,31.03
735650,735.65,993.89892578125,1.10373345771153E-19,3103,31.03
735780,735.78,993.918640136719,1.10373345771153E-19,3102,31.02
735910,735.91,993.920715332031,1.10373345771153E-19,3104,31.04
736040,736.04,993.889038085938,1.10373345771153E-19,3103,31.03
736180,736.18,993.912841796875,1.10373345771153E-19,3103,31.03
736310,736.31,993.919982910156,1.10373345771153E-19,3103,31.03
736450,736.45,993.909118652344,1.10373345771153E-19,3103,31.03
736580,736.58,993.961486816406,1.10373345771153E-19,3104,31.04
736710,736.71,993.957763671875,1.10373345771153E-19,3103,31.03
736840,736.84,993.958435058594,1.10373345771153E-19,3104,31.04
736990,736.99,993.9248046875,1.10373345771153E-19,3104,31.04
737120,737.12,993.955017089844,1.10373345771153E-19,3104,31.04
737250,737.25,993.9482421875,1.10373345771153E-19,3104,31.04
737380,737.38,993.918640136719,1.10373345771153E-19,3105,31.05
737540,737.54,993.901306152344,1.10373345771153E-19,3104,31.04
737670,737.67,993.949951171875,1.10373345771153E-19,3105,31.05
737810,737.81,993.90234375,1.10373345771153E-19,3105,31.05
737940,737.94,993.944213867188,1.10373345771153E-19,3106,31.06
738080,738.08,993.926513671875,1.10373345771153E-19,3105,31.05
738210,738.21,993.915954589844,1.10373345771153E-19,3105,31.05
738340,738.34,993.94384765625,1.10373345771153E-19,3106,31.06
738490,738.49,993.90576171875,1.10373345771153E-19,3105,31.05
738630,738.63,993.919006347656,1.10373345771153E-19,3105,31.05
738760,738.76,993.914245605469,1.10373345771153E-19,3106,31.06
738890,738.89,993.934692382813,1.10373345771153E-19,3106,31.06
739020,739.02,993.955444335938,1.10373345771153E-19,3107,31.07
739160,739.16,993.928527832031,1.10373345771153E-19,3107,31.07
739300,739.3,993.946228027344,1.10373345771153E-19,3107,31.07
739430,739.43,993.932312011719,1.10373345771153E-19,3107,31.07
739560,739.56,993.915649414063,1.10373345771153E-19,3107,31.07
739690,739.69,993.93603515625,1.10373345771153E-19,3107,31.07
739820,739.82,993.9091796875,1.10373345771153E-19,3108,31.08
739960,739.96,993.896606445312,1.10373345771153E-19,3108,31.08
740090,740.09,993.923461914063,1.10373345771153E-19,3108,31.08
740220,740.22,993.923828125,1.10373345771153E-19,3108,31.08
740350,740.35,993.910888671875,1.10373345771153E-19,3109,31.09
740500,740.5,993.925537109375,1.10373345771153E-19,3110,31.1
740630,740.63,993.944885253906,1.10373345771153E-19,3109,31.09
740770,740.77,993.939453125,1.10373345771153E-19,3110,31.1
740910,740.91,993.959228515625,1.10373345771153E-19,3109,31.09
741040,741.04,993.939147949219,1.10373345771153E-19,3110,31.1
741170,741.17,993.939453125,1.10373345771153E-19,3110,31.1
741300,741.3,993.915344238281,1.10373345771153E-19,3110,31.1
741430,741.43,993.950012207031,1.10373345771153E-19,3110,31.1
741570,741.57,993.913330078125,1.10373345771153E-19,3111,31.11
741700,741.7,993.930297851563,1.10373345771153E-19,3111,31.11
741840,741.84,993.9306640625,1.10373345771153E-19,3111,31.11
741990,741.99,993.944580078125,1.10373345771153E-19,3111,31.11
742120,742.12,993.933349609375,1.10373345771153E-19,3110,31.1
742250,742.25,993.895263671875,1.10373345771153E-19,3110,31.1
742380,742.38,993.9541015625,1.10373345771153E-19,3111,31.11
742510,742.51,993.935424804688,1.10373345771153E-19,3112,31.12
742640,742.64,993.931701660156,1.10373345771153E-19,3112,31.12
742770,742.77,993.953125,1.10373345771153E-19,3112,31.12
742910,742.91,993.963317871094,1.10373345771153E-19,3112,31.12
743040,743.04,993.970825195312,1.10373345771153E-19,3113,31.13
743180,743.18,993.950744628906,1.10373345771153E-19,3113,31.13
743310,743.31,993.940551757813,1.10373345771153E-19,3113,31.13
743440,743.44,993.899719238281,1.10373345771153E-19,3113,31.13
743570,743.57,993.9521484375,1.10373345771153E-19,3114,31.14
743700,743.7,993.958557128906,1.10373345771153E-19,3114,31.14
743840,743.84,993.973571777344,1.10373345771153E-19,3115,31.15
743990,743.99,993.949035644531,1.10373345771153E-19,3114,31.14
744120,744.12,993.953125,1.10373345771153E-19,3115,31.15
744250,744.25,993.966430664062,1.10373345771153E-19,3115,31.15
744380,744.38,993.967468261719,1.10373345771153E-19,3115,31.15
744520,744.52,993.980712890625,1.10373345771153E-19,3115,31.15
744650,744.65,993.913024902344,1.10373345771153E-19,3115,31.15
744780,744.78,993.942932128906,1.10373345771153E-19,3115,31.15
744910,744.91,993.939514160156,1.10373345771153E-19,3115,31.15
745040,745.04,993.943298339844,1.10373345771153E-19,3115,31.15
745170,745.17,993.964050292969,1.10373345771153E-19,3115,31.15
745300,745.3,993.954528808594,1.10373345771153E-19,3116,31.16
745430,745.43,993.957580566406,1.10373345771153E-19,3116,31.16
745560,745.56,993.92626953125,1.10373345771153E-19,3115,31.15
745690,745.69,993.957946777344,1.10373345771153E-19,3116,31.16
745830,745.83,993.947021484375,1.10373345771153E-19,3115,31.15
745970,745.97,993.955200195313,1.10373345771153E-19,3116,31.16
746100,746.1,993.927307128906,1.10373345771153E-19,3116,31.16
746230,746.23,993.948425292969,1.10373345771153E-19,3116,31.16
746360,746.36,993.956237792969,1.10373345771153E-19,3117,31.17
746490,746.49,993.928649902344,1.10373345771153E-19,3117,31.17
746620,746.62,993.936157226563,1.10373345771153E-19,3117,31.17
746750,746.75,993.932067871094,1.10373345771153E-19,3117,31.17
746880,746.88,993.899108886719,1.10373345771153E-19,3118,31.18
747020,747.02,993.954528808594,1.10373345771153E-19,3118,31.18
747160,747.16,993.906555175781,1.10373345771153E-19,3118,31.18
747290,747.29,993.929382324219,1.10373345771153E-19,3117,31.17
747420,747.42,993.903869628906,1.10373345771153E-19,3119,31.19
747550,747.55,993.927307128906,1.10373345771153E-19,3118,31.18
747680,747.68,993.966125488281,1.10373345771153E-19,3119,31.19
747840,747.84,993.953552246094,1.10373345771153E-19,3120,31.2
747990,747.99,993.922241210938,1.10373345771153E-19,3120,31.2
748120,748.12,993.953857421875,1.10373345771153E-19,3120,31.2
748250,748.25,993.923278808594,1.10373345771153E-19,3120,31.2
748390,748.39,993.940612792969,1.10373345771153E-19,3121,31.21
748530,748.53,993.919494628906,1.10373345771153E-19,3120,31.2
748660,748.66,993.930053710938,1.10373345771153E-19,3120,31.2
748790,748.79,993.934509277344,1.10373345771153E-19,3121,31.21
748920,748.92,993.917114257813,1.10373345771153E-19,3121,31.21
749050,749.05,993.9658203125,1.10373345771153E-19,3122,31.22
749180,749.18,993.939270019531,1.10373345771153E-19,3122,31.22
749310,749.31,993.925659179688,1.10373345771153E-19,3122,31.22
749440,749.44,993.912048339844,1.10373345771153E-19,3122,31.22
749570,749.57,993.920227050781,1.10373345771153E-19,3123,31.23
749700,749.7,993.950866699219,1.10373345771153E-19,3123,31.23
749840,749.84,993.947082519531,1.10373345771153E-19,3123,31.23
749990,749.99,993.920593261719,1.10373345771153E-19,3123,31.23
750130,750.13,993.92431640625,1.10373345771153E-19,3124,31.24
750260,750.26,993.941650390625,1.10373345771153E-19,3124,31.24
750390,750.39,993.938232421875,1.10373345771153E-19,3124,31.24
750520,750.52,993.942016601562,1.10373345771153E-19,3124,31.24
750650,750.65,993.942321777344,1.10373345771153E-19,3124,31.24
750780,750.78,993.932800292969,1.10373345771153E-19,3125,31.25
750910,750.91,993.918518066406,1.10373345771153E-19,3124,31.24
751040,751.04,993.959350585937,1.10373345771153E-19,3124,31.24
751180,751.18,993.994384765625,1.10373345771153E-19,3125,31.25
751340,751.34,993.980773925781,1.10373345771153E-19,3125,31.25
751490,751.49,993.949462890625,1.10373345771153E-19,3125,31.25
751620,751.62,993.954284667969,1.10373345771153E-19,3126,31.26
751750,751.75,993.981506347656,1.10373345771153E-19,3126,31.26
752110,752.11,993.966186523438,1.10373345771153E-19,3127,31.27
752240,752.24,993.959716796875,1.10373345771153E-19,3127,31.27
752370,752.37,993.983215332031,1.10373345771153E-19,3127,31.27
752500,752.5,993.978088378906,1.10373345771153E-19,3128,31.28
752630,752.63,993.964111328125,1.10373345771153E-19,3128,31.28
752770,752.77,993.996826171875,1.10373345771153E-19,3130,31.3
752900,752.9,993.989318847656,1.10373345771153E-19,3129,31.29
753030,753.03,993.955322265625,1.10373345771153E-19,3129,31.29
753160,753.16,993.962463378906,1.10373345771153E-19,3129,31.29
753290,753.29,993.966552734375,1.10373345771153E-19,3130,31.3
753420,753.42,993.959411621094,1.10373345771153E-19,3130,31.3
753550,753.55,993.972290039063,1.10373345771153E-19,3129,31.29
753690,753.69,993.980834960938,1.10373345771153E-19,3130,31.3
753820,753.82,993.994079589844,1.10373345771153E-19,3130,31.3
753950,753.95,993.960388183594,1.10373345771153E-19,3130,31.3
754100,754.1,993.990661621094,1.10373345771153E-19,3130,31.3
754230,754.23,993.967895507813,1.10373345771153E-19,3131,31.31
754360,754.36,993.968566894531,1.10373345771153E-19,3131,31.31
754490,754.49,993.963134765625,1.10373345771153E-19,3132,31.32
754620,754.62,993.956359863281,1.10373345771153E-19,3132,31.32
754750,754.75,994.010803222656,1.10373345771153E-19,3132,31.32
754880,754.88,993.98388671875,1.10373345771153E-19,3133,31.33
755040,755.04,993.927734375,1.10373345771153E-19,3131,31.31
755170,755.17,993.992065429688,1.10373345771153E-19,3134,31.34
755300,755.3,993.968566894531,1.10373345771153E-19,3134,31.34
755440,755.44,993.97265625,1.10373345771153E-19,3134,31.34
755600,755.6,993.959045410156,1.10373345771153E-19,3134,31.34
755730,755.73,993.968566894531,1.10373345771153E-19,3134,31.34
755860,755.86,993.972351074219,1.10373345771153E-19,3134,31.34
755990,755.99,994.000244140625,1.10373345771153E-19,3135,31.35
756120,756.12,993.982849121094,1.10373345771153E-19,3134,31.34
756250,756.25,993.977416992188,1.10373345771153E-19,3135,31.35
756380,756.38,994.018249511719,1.10373345771153E-19,3135,31.35
756510,756.51,993.991760253906,1.10373345771153E-19,3136,31.36
756640,756.64,993.975036621094,1.10373345771153E-19,3136,31.36
756780,756.78,993.978454589844,1.10373345771153E-19,3136,31.36
756910,756.91,993.961120605469,1.10373345771153E-19,3136,31.36
757040,757.04,993.979125976563,1.10373345771153E-19,3137,31.37
757170,757.17,993.959716796875,1.10373345771153E-19,3137,31.37
757300,757.3,993.963134765625,1.10373345771153E-19,3137,31.37
757430,757.43,993.960754394531,1.10373345771153E-19,3138,31.38
757570,757.57,993.985290527344,1.10373345771153E-19,3139,31.39
757700,757.7,993.947509765625,1.10373345771153E-19,3138,31.38
757830,757.83,993.941040039062,1.10373345771153E-19,3139,31.39
757960,757.96,993.948486328125,1.10373345771153E-19,3139,31.39
758100,758.1,993.945129394531,1.10373345771153E-19,3139,31.39
758230,758.23,993.982543945313,1.10373345771153E-19,3139,31.39
758390,758.39,993.941711425781,1.10373345771153E-19,3139,31.39
758520,758.52,993.987670898438,1.10373345771153E-19,3140,31.4
758650,758.65,993.967224121094,1.10373345771153E-19,3140,31.4
758780,758.78,993.966918945313,1.10373345771153E-19,3140,31.4
758910,758.91,993.984924316406,1.10373345771153E-19,3141,31.41
759040,759.04,993.937255859375,1.10373345771153E-19,3141,31.41
759170,759.17,993.971313476563,1.10373345771153E-19,3141,31.41
759300,759.3,993.944763183594,1.10373345771153E-19,3141,31.41
759440,759.44,993.975036621094,1.10373345771153E-19,3141,31.41
759590,759.59,993.96826171875,1.10373345771153E-19,3141,31.41
759720,759.72,993.978149414063,1.10373345771153E-19,3141,31.41
759860,759.86,993.97265625,1.10373345771153E-19,3142,31.42
759990,759.99,993.961791992188,1.10373345771153E-19,3141,31.41
760120,760.12,993.952270507813,1.10373345771153E-19,3142,31.42
760250,760.25,993.977111816406,1.10373345771153E-19,3143,31.43
760380,760.38,993.953979492188,1.10373345771153E-19,3143,31.43
760510,760.51,993.936584472656,1.10373345771153E-19,3143,31.43
760640,760.64,993.953979492188,1.10373345771153E-19,3143,31.43
760780,760.78,993.979125976563,1.10373345771153E-19,3144,31.44
760910,760.91,993.985595703125,1.10373345771153E-19,3144,31.44
761040,761.04,993.96923828125,1.10373345771153E-19,3144,31.44
761170,761.17,993.959716796875,1.10373345771153E-19,3145,31.45
761300,761.3,993.943054199219,1.10373345771153E-19,3145,31.45
761440,761.44,993.936279296875,1.10373345771153E-19,3145,31.45
761590,761.59,993.930114746094,1.10373345771153E-19,3146,31.46
761720,761.72,993.984558105469,1.10373345771153E-19,3146,31.46
761880,761.88,993.960754394531,1.10373345771153E-19,3146,31.46
762010,762.01,993.937255859375,1.10373345771153E-19,3146,31.46
762160,762.16,993.933898925781,1.10373345771153E-19,3146,31.46
762290,762.29,993.920227050781,1.10373345771153E-19,3146,31.46
762420,762.42,993.917175292969,1.10373345771153E-19,3146,31.46
762550,762.55,993.948486328125,1.10373345771153E-19,3147,31.47
762680,762.68,993.921936035156,1.10373345771153E-19,3147,31.47
762810,762.81,993.870239257813,1.10373345771153E-19,3147,31.47
762940,762.94,993.901184082031,1.10373345771153E-19,3147,31.47
763090,763.09,993.90087890625,1.10373345771153E-19,3147,31.47
763220,763.22,993.927429199219,1.10373345771153E-19,3146,31.46
763350,763.35,993.900512695313,1.10373345771153E-19,3146,31.46
763490,763.49,993.889953613281,1.10373345771153E-19,3146,31.46
763620,763.62,993.913452148438,1.10373345771153E-19,3146,31.46
763750,763.75,993.9345703125,1.10373345771153E-19,3146,31.46
763880,763.88,993.914794921875,1.10373345771153E-19,3147,31.47
764020,764.02,993.932861328125,1.10373345771153E-19,3148,31.48
764150,764.15,993.904907226563,1.10373345771153E-19,3147,31.47
764290,764.29,993.923278808594,1.10373345771153E-19,3148,31.48
764420,764.42,993.886535644531,1.10373345771153E-19,3149,31.49
764550,764.55,993.917541503906,1.10373345771153E-19,3149,31.49
764680,764.68,993.935241699219,1.10373345771153E-19,3149,31.49
764820,764.82,993.907958984375,1.10373345771153E-19,3149,31.49
764950,764.95,993.8984375,1.10373345771153E-19,3150,31.5
765090,765.09,993.897766113281,1.10373345771153E-19,3149,31.49
765250,765.25,993.891662597656,1.10373345771153E-19,3150,31.5
765380,765.38,993.902221679688,1.10373345771153E-19,3150,31.5
765510,765.51,993.878723144531,1.10373345771153E-19,3150,31.5
765780,765.78,993.919921875,1.10373345771153E-19,3151,31.51
765910,765.91,993.897094726563,1.10373345771153E-19,3151,31.51
766040,766.04,993.929077148438,1.10373345771153E-19,3152,31.52
766180,766.18,993.90185546875,1.10373345771153E-19,3152,31.52
766310,766.31,993.839233398438,1.10373345771153E-19,3149,31.49
766440,766.44,993.90283203125,1.10373345771153E-19,3153,31.53
766590,766.59,993.90966796875,1.10373345771153E-19,3153,31.53
766730,766.73,993.899475097656,1.10373345771153E-19,3153,31.53
766860,766.86,993.896728515625,1.10373345771153E-19,3154,31.54
766990,766.99,993.893981933594,1.10373345771153E-19,3154,31.54
767120,767.12,993.921936035156,1.10373345771153E-19,3155,31.55
767250,767.25,993.919189453125,1.10373345771153E-19,3155,31.55
767380,767.38,993.919494628906,1.10373345771153E-19,3156,31.56
767520,767.52,993.902526855469,1.10373345771153E-19,3156,31.56
767650,767.65,993.90625,1.10373345771153E-19,3156,31.56
767780,767.78,993.897399902344,1.10373345771153E-19,3157,31.57
767910,767.91,993.937194824219,1.10373345771153E-19,3156,31.56
768040,768.04,993.944702148437,1.10373345771153E-19,3157,31.57
768170,768.17,993.917785644531,1.10373345771153E-19,3157,31.57
768310,768.31,993.9287109375,1.10373345771153E-19,3157,31.57
768440,768.44,993.921875,1.10373345771153E-19,3157,31.57
768610,768.61,993.911315917969,1.10373345771153E-19,3157,31.57
768740,768.74,993.905212402344,1.10373345771153E-19,3158,31.58
768890,768.89,993.8916015625,1.10373345771153E-19,3158,31.58
769020,769.02,993.892578125,1.10373345771153E-19,3158,31.58
769150,769.15,993.882080078125,1.10373345771153E-19,3158,31.58
769280,769.28,993.886474609375,1.10373345771153E-19,3159,31.59
769410,769.41,993.90380859375,1.10373345771153E-19,3159,31.59
769540,769.54,993.921203613281,1.10373345771153E-19,3159,31.59
769670,769.67,993.910949707031,1.10373345771153E-19,3159,31.59
769800,769.8,993.921508789063,1.10373345771153E-19,3160,31.6
769930,769.93,993.905151367188,1.10373345771153E-19,3160,31.6
770070,770.07,993.901428222656,1.10373345771153E-19,3160,31.6
770210,770.21,993.93310546875,1.10373345771153E-19,3161,31.61
770340,770.34,993.918823242188,1.10373345771153E-19,3160,31.6
770470,770.47,993.915710449219,1.10373345771153E-19,3160,31.6
770600,770.6,993.909912109375,1.10373345771153E-19,3161,31.61
770730,770.73,993.903137207031,1.10373345771153E-19,3161,31.61
770870,770.87,993.910583496094,1.10373345771153E-19,3162,31.62
771000,771,993.913696289063,1.10373345771153E-19,3161,31.61
771130,771.13,993.908203125,1.10373345771153E-19,3162,31.62
771270,771.27,993.914672851563,1.10373345771153E-19,3162,31.62
771400,771.4,993.915344238281,1.10373345771153E-19,3163,31.63
771540,771.54,993.890869140625,1.10373345771153E-19,3162,31.62
771680,771.68,993.888488769531,1.10373345771153E-19,3163,31.63
771810,771.81,993.919799804688,1.10373345771153E-19,3163,31.63
771940,771.94,993.863647460938,1.10373345771153E-19,3160,31.6
772110,772.11,993.900695800781,1.10373345771153E-19,3164,31.64
772240,772.24,993.900024414062,1.10373345771153E-19,3164,31.64
772370,772.37,993.886779785156,1.10373345771153E-19,3164,31.64
772500,772.5,993.914672851563,1.10373345771153E-19,3165,31.65
772630,772.63,993.870422363281,1.10373345771153E-19,3165,31.65
772760,772.76,993.894897460937,1.10373345771153E-19,3165,31.65
772900,772.9,993.8642578125,1.10373345771153E-19,3165,31.65
773030,773.03,993.881286621094,1.10373345771153E-19,3165,31.65
773160,773.16,993.87109375,1.10373345771153E-19,3165,31.65
773290,773.29,993.899353027344,1.10373345771153E-19,3166,31.66
773420,773.42,993.889465332031,1.10373345771153E-19,3166,31.66
773560,773.56,993.904418945312,1.10373345771153E-19,3167,31.67
773690,773.69,993.883666992187,1.10373345771153E-19,3167,31.67
773820,773.82,993.869689941406,1.10373345771153E-19,3167,31.67
773950,773.95,993.890808105469,1.10373345771153E-19,3167,31.67
774080,774.08,993.89013671875,1.10373345771153E-19,3167,31.67
774220,774.22,993.870056152344,1.10373345771153E-19,3167,31.67
774350,774.35,993.905456542969,1.10373345771153E-19,3168,31.68
774480,774.48,993.919067382813,1.10373345771153E-19,3168,31.68
774610,774.61,993.888061523438,1.10373345771153E-19,3168,31.68
774740,774.74,993.875122070313,1.10373345771153E-19,3168,31.68
774870,774.87,993.878173828125,1.10373345771153E-19,3168,31.68
775000,775,993.898254394531,1.10373345771153E-19,3168,31.68
775130,775.13,993.903381347656,1.10373345771153E-19,3169,31.69
775260,775.26,993.902709960937,1.10373345771153E-19,3168,31.68
775390,775.39,993.878845214844,1.10373345771153E-19,3168,31.68
775560,775.56,993.900634765625,1.10373345771153E-19,3169,31.69
775690,775.69,993.890441894531,1.10373345771153E-19,3169,31.69
775830,775.83,993.904052734375,1.10373345771153E-19,3169,31.69
775960,775.96,993.866271972656,1.10373345771153E-19,3169,31.69
776090,776.09,993.904357910156,1.10373345771153E-19,3170,31.7
776220,776.22,993.898559570313,1.10373345771153E-19,3170,31.7
776350,776.35,993.926513671875,1.10373345771153E-19,3171,31.71
776480,776.48,993.920043945312,1.10373345771153E-19,3171,31.71
776610,776.61,993.916931152344,1.10373345771153E-19,3171,31.71
776750,776.75,993.906066894531,1.10373345771153E-19,3171,31.71
776890,776.89,993.931274414063,1.10373345771153E-19,3172,31.72
777020,777.02,993.938720703125,1.10373345771153E-19,3172,31.72
777150,777.15,993.959838867188,1.10373345771153E-19,3173,31.73
777280,777.28,993.945861816406,1.10373345771153E-19,3173,31.73
777410,777.41,993.895141601563,1.10373345771153E-19,3173,31.73
777540,777.54,993.908752441406,1.10373345771153E-19,3173,31.73
777680,777.68,993.929870605469,1.10373345771153E-19,3173,31.73
777810,777.81,993.906372070313,1.10373345771153E-19,3174,31.74
777940,777.94,993.927124023437,1.10373345771153E-19,3174,31.74
778090,778.09,993.927490234375,1.10373345771153E-19,3174,31.74
778240,778.24,993.903991699219,1.10373345771153E-19,3174,31.74
778380,778.38,993.911804199219,1.10373345771153E-19,3175,31.75
778510,778.51,993.876403808594,1.10373345771153E-19,3174,31.74
778640,778.64,993.953308105469,1.10373345771153E-19,3176,31.76
778770,778.77,993.904968261719,1.10373345771153E-19,3175,31.75
778930,778.93,993.932556152344,1.10373345771153E-19,3175,31.75
779070,779.07,993.928833007812,1.10373345771153E-19,3175,31.75
779200,779.2,993.902587890625,1.10373345771153E-19,3176,31.76
779330,779.33,993.874328613281,1.10373345771153E-19,3175,31.75
779460,779.46,993.799743652344,1.10373345771153E-19,3175,31.75
779600,779.6,993.895080566406,1.10373345771153E-19,3175,31.75
779730,779.73,993.906005859375,1.10373345771153E-19,3176,31.76
779860,779.86,993.909362792969,1.10373345771153E-19,3176,31.76
779990,779.99,993.897094726563,1.10373345771153E-19,3177,31.77
780120,780.12,993.914489746094,1.10373345771153E-19,3177,31.77
780260,780.26,993.877014160156,1.10373345771153E-19,3177,31.77
780400,780.4,993.914794921875,1.10373345771153E-19,3177,31.77
780530,780.53,993.918884277344,1.10373345771153E-19,3178,31.78
780660,780.66,993.8984375,1.10373345771153E-19,3178,31.78
780790,780.79,993.927062988281,1.10373345771153E-19,3179,31.79
780940,780.94,993.910034179688,1.10373345771153E-19,3179,31.79
781080,781.08,993.9208984375,1.10373345771153E-19,3179,31.79
781210,781.21,993.907592773438,1.10373345771153E-19,3180,31.8
781340,781.34,993.917846679688,1.10373345771153E-19,3180,31.8
781470,781.47,993.883422851562,1.10373345771153E-19,3179,31.79
781600,781.6,993.960021972656,1.10373345771153E-19,3181,31.81
781730,781.73,993.918823242188,1.10373345771153E-19,3180,31.8
781860,781.86,993.89501953125,1.10373345771153E-19,3180,31.8
782000,782,993.913696289063,1.10373345771153E-19,3182,31.82
782130,782.13,993.913391113281,1.10373345771153E-19,3181,31.81
782300,782.3,993.899780273438,1.10373345771153E-19,3181,31.81
782430,782.43,993.917419433594,1.10373345771153E-19,3182,31.82
