time_boot_ms,time_boot_s,xacc,xacc_g,yacc,yacc_g,zacc,zacc_g,xgyro,xgyro_dps,ygyro,ygyro_dps,zgyro,zgyro_dps,xmag,ymag,zmag
515640,515.64,425,0.425,-327,-0.327,-7949,-7.949,-11,-0.630573248407643,-1,-0.057324840764331,0,0,0,0,0
516140,516.14,424,0.424,-327,-0.327,-7936,-7.936,-11,-0.630573248407643,1,0.057324840764331,-3,-0.171974522292994,0,0,0
516640,516.64,426,0.426,-331,-0.331,-7937,-7.937,-12,-0.687898089171974,1,0.057324840764331,-3,-0.171974522292994,0,0,0
517140,517.14,424,0.424,-333,-0.333,-7921,-7.921,-11,-0.630573248407643,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
517640,517.64,418,0.418,-322,-0.322,-7918,-7.918,-13,-0.745222929936306,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
518140,518.14,425,0.425,-333,-0.333,-7944,-7.944,-13,-0.745222929936306,-1,-0.057324840764331,-1,-0.057324840764331,0,0,0
518640,518.64,422,0.422,-318,-0.318,-7945,-7.945,-12,-0.687898089171974,-8,-0.45859872611465,0,0,0,0,0
519140,519.14,420,0.42,-333,-0.333,-7936,-7.936,-7,-0.401273885350318,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
519640,519.64,426,0.426,-333,-0.333,-7940,-7.94,-14,-0.802547770700637,-1,-0.057324840764331,-3,-0.171974522292994,0,0,0
520140,520.14,427,0.427,-324,-0.324,-7936,-7.936,-11,-0.630573248407643,-5,-0.286624203821656,-2,-0.114649681528662,0,0,0
520640,520.64,419,0.419,-325,-0.325,-7939,-7.939,-12,-0.687898089171974,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
521140,521.14,418,0.418,-332,-0.332,-7932,-7.932,-13,-0.745222929936306,0,0,-3,-0.171974522292994,0,0,0
521640,521.64,419,0.419,-328,-0.328,-7937,-7.937,-8,-0.45859872611465,-1,-0.057324840764331,-2,-0.114649681528662,0,0,0
522140,522.14,425,0.425,-330,-0.33,-7944,-7.944,-11,-0.630573248407643,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
522640,522.64,425,0.425,-328,-0.328,-7931,-7.931,-12,-0.687898089171974,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
523140,523.14,416,0.416,-332,-0.332,-7934,-7.934,-11,-0.630573248407643,-1,-0.057324840764331,-3,-0.171974522292994,0,0,0
523640,523.64,423,0.423,-330,-0.33,-7937,-7.937,-11,-0.630573248407643,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
524140,524.14,427,0.427,-328,-0.328,-7932,-7.932,-8,-0.45859872611465,-9,-0.515923566878981,-4,-0.229299363057325,0,0,0
524640,524.64,419,0.419,-330,-0.33,-7928,-7.928,-16,-0.917197452229299,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
525140,525.14,424,0.424,-331,-0.331,-7928,-7.928,-11,-0.630573248407643,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
525640,525.64,427,0.427,-324,-0.324,-7933,-7.933,-8,-0.45859872611465,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
526140,526.14,418,0.418,-334,-0.334,-7939,-7.939,-12,-0.687898089171974,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
526640,526.64,420,0.42,-332,-0.332,-7941,-7.941,-13,-0.745222929936306,-4,-0.229299363057325,-3,-0.171974522292994,0,0,0
527140,527.14,434,0.434,-324,-0.324,-7935,-7.935,-10,-0.573248407643312,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
527640,527.64,431,0.431,-326,-0.326,-7939,-7.939,-13,-0.745222929936306,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
528140,528.14,420,0.42,-332,-0.332,-7943,-7.943,-12,-0.687898089171974,-4,-0.229299363057325,-3,-0.171974522292994,0,0,0
528640,528.64,420,0.42,-327,-0.327,-7943,-7.943,-12,-0.687898089171974,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
529140,529.14,425,0.425,-332,-0.332,-7943,-7.943,-13,-0.745222929936306,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
529640,529.64,427,0.427,-334,-0.334,-7939,-7.939,-3,-0.171974522292994,-8,-0.45859872611465,0,0,0,0,0
530640,530.64,420,0.42,-334,-0.334,-7934,-7.934,-10,-0.573248407643312,-9,-0.515923566878981,-1,-0.057324840764331,0,0,0
531140,531.14,426,0.426,-333,-0.333,-7933,-7.933,-12,-0.687898089171974,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
531770,531.77,422,0.422,-323,-0.323,-7936,-7.936,-13,-0.745222929936306,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
532240,532.24,427,0.427,-327,-0.327,-7945,-7.945,-13,-0.745222929936306,0,0,-3,-0.171974522292994,0,0,0
532740,532.74,426,0.426,-328,-0.328,-7930,-7.93,-11,-0.630573248407643,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
533240,533.24,431,0.431,-327,-0.327,-7940,-7.94,-9,-0.515923566878981,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
533740,533.74,422,0.422,-333,-0.333,-7939,-7.939,-14,-0.802547770700637,-1,-0.057324840764331,-4,-0.229299363057325,0,0,0
534240,534.24,422,0.422,-334,-0.334,-7937,-7.937,-11,-0.630573248407643,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
534740,534.74,421,0.421,-335,-0.335,-7932,-7.932,-11,-0.630573248407643,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
535240,535.24,407,0.407,-327,-0.327,-7947,-7.947,-12,-0.687898089171974,-6,-0.343949044585987,-3,-0.171974522292994,0,0,0
535740,535.74,429,0.429,-330,-0.33,-7933,-7.933,-10,-0.573248407643312,0,0,-4,-0.229299363057325,0,0,0
536240,536.24,428,0.428,-333,-0.333,-7943,-7.943,-10,-0.573248407643312,-6,-0.343949044585987,-2,-0.114649681528662,0,0,0
536750,536.75,419,0.419,-333,-0.333,-7942,-7.942,-10,-0.573248407643312,-7,-0.401273885350318,-3,-0.171974522292994,0,0,0
537240,537.24,426,0.426,-330,-0.33,-7933,-7.933,-11,-0.630573248407643,-4,-0.229299363057325,-1,-0.057324840764331,0,0,0
537740,537.74,420,0.42,-333,-0.333,-7946,-7.946,-12,-0.687898089171974,-3,-0.171974522292994,-1,-0.057324840764331,0,0,0
538240,538.24,419,0.419,-331,-0.331,-7935,-7.935,-10,-0.573248407643312,-6,-0.343949044585987,-5,-0.286624203821656,0,0,0
538740,538.74,417,0.417,-335,-0.335,-7933,-7.933,-15,-0.859872611464968,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
539240,539.24,416,0.416,-333,-0.333,-7950,-7.95,-11,-0.630573248407643,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
539740,539.74,425,0.425,-324,-0.324,-7937,-7.937,-13,-0.745222929936306,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
540240,540.24,424,0.424,-339,-0.339,-7942,-7.942,-12,-0.687898089171974,-5,-0.286624203821656,-2,-0.114649681528662,0,0,0
540740,540.74,423,0.423,-335,-0.335,-7940,-7.94,0,0,-5,-0.286624203821656,1,0.057324840764331,0,0,0
541240,541.24,424,0.424,-339,-0.339,-7932,-7.932,-12,-0.687898089171974,2,0.114649681528662,-6,-0.343949044585987,0,0,0
541740,541.74,425,0.425,-335,-0.335,-7949,-7.949,-11,-0.630573248407643,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
542240,542.24,426,0.426,-331,-0.331,-7950,-7.95,-11,-0.630573248407643,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
542740,542.74,427,0.427,-327,-0.327,-7943,-7.943,-12,-0.687898089171974,-5,-0.286624203821656,-5,-0.286624203821656,0,0,0
543240,543.24,419,0.419,-330,-0.33,-7939,-7.939,-13,-0.745222929936306,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
543740,543.74,414,0.414,-328,-0.328,-7938,-7.938,-12,-0.687898089171974,-4,-0.229299363057325,-1,-0.057324840764331,0,0,0
544240,544.24,427,0.427,-331,-0.331,-7950,-7.95,-14,-0.802547770700637,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
544740,544.74,424,0.424,-333,-0.333,-7930,-7.93,-12,-0.687898089171974,-6,-0.343949044585987,-7,-0.401273885350318,0,0,0
545240,545.24,422,0.422,-333,-0.333,-7940,-7.94,-12,-0.687898089171974,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
545740,545.74,416,0.416,-332,-0.332,-7945,-7.945,-12,-0.687898089171974,-4,-0.229299363057325,0,0,0,0,0
546240,546.24,426,0.426,-330,-0.33,-7943,-7.943,-12,-0.687898089171974,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
546740,546.74,424,0.424,-326,-0.326,-7941,-7.941,-18,-1.03184713375796,-1,-0.057324840764331,-4,-0.229299363057325,0,0,0
547240,547.24,420,0.42,-332,-0.332,-7947,-7.947,-11,-0.630573248407643,-6,-0.343949044585987,-9,-0.515923566878981,0,0,0
547740,547.74,423,0.423,-329,-0.329,-7947,-7.947,-15,-0.859872611464968,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
548240,548.24,426,0.426,-327,-0.327,-7938,-7.938,-9,-0.515923566878981,-7,-0.401273885350318,-1,-0.057324840764331,0,0,0
548740,548.74,430,0.43,-334,-0.334,-7948,-7.948,-13,-0.745222929936306,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
549240,549.24,418,0.418,-327,-0.327,-7954,-7.954,-12,-0.687898089171974,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
549740,549.74,415,0.415,-332,-0.332,-7940,-7.94,-15,-0.859872611464968,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
550240,550.24,421,0.421,-328,-0.328,-7941,-7.941,-16,-0.917197452229299,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
550740,550.74,421,0.421,-340,-0.34,-7946,-7.946,-13,-0.745222929936306,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
551240,551.24,423,0.423,-323,-0.323,-7938,-7.938,-9,-0.515923566878981,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
551740,551.74,421,0.421,-330,-0.33,-7938,-7.938,-14,-0.802547770700637,-3,-0.171974522292994,-9,-0.515923566878981,0,0,0
552240,552.24,418,0.418,-307,-0.307,-7944,-7.944,-8,-0.45859872611465,4,0.229299363057325,-3,-0.171974522292994,0,0,0
552740,552.74,437,0.437,-339,-0.339,-7943,-7.943,-16,-0.917197452229299,4,0.229299363057325,-9,-0.515923566878981,0,0,0
553240,553.24,425,0.425,-333,-0.333,-7937,-7.937,-18,-1.03184713375796,-9,-0.515923566878981,-4,-0.229299363057325,0,0,0
553740,553.74,425,0.425,-327,-0.327,-7933,-7.933,-13,-0.745222929936306,-1,-0.057324840764331,-2,-0.114649681528662,0,0,0
554240,554.24,421,0.421,-331,-0.331,-7935,-7.935,-10,-0.573248407643312,-4,-0.229299363057325,-6,-0.343949044585987,0,0,0
554740,554.74,419,0.419,-332,-0.332,-7944,-7.944,-13,-0.745222929936306,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
555240,555.24,424,0.424,-334,-0.334,-7942,-7.942,-14,-0.802547770700637,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
555740,555.74,422,0.422,-328,-0.328,-7940,-7.94,-14,-0.802547770700637,-5,-0.286624203821656,-6,-0.343949044585987,0,0,0
556240,556.24,422,0.422,-327,-0.327,-7948,-7.948,-12,-0.687898089171974,1,0.057324840764331,-7,-0.401273885350318,0,0,0
556740,556.74,420,0.42,-336,-0.336,-7940,-7.94,-14,-0.802547770700637,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
557240,557.24,421,0.421,-328,-0.328,-7943,-7.943,-14,-0.802547770700637,-3,-0.171974522292994,-9,-0.515923566878981,0,0,0
557740,557.74,427,0.427,-323,-0.323,-7952,-7.952,-14,-0.802547770700637,0,0,-6,-0.343949044585987,0,0,0
558240,558.24,420,0.42,-334,-0.334,-7950,-7.95,-20,-1.14649681528662,1,0.057324840764331,-6,-0.343949044585987,0,0,0
558740,558.74,426,0.426,-330,-0.33,-7946,-7.946,-14,-0.802547770700637,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
559240,559.24,424,0.424,-344,-0.344,-7941,-7.941,-13,-0.745222929936306,0,0,-3,-0.171974522292994,0,0,0
559740,559.74,419,0.419,-335,-0.335,-7947,-7.947,-14,-0.802547770700637,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
560240,560.24,429,0.429,-338,-0.338,-7942,-7.942,-13,-0.745222929936306,-5,-0.286624203821656,-12,-0.687898089171974,0,0,0
560740,560.74,419,0.419,-329,-0.329,-7941,-7.941,-15,-0.859872611464968,-5,-0.286624203821656,-5,-0.286624203821656,0,0,0
561240,561.24,416,0.416,-330,-0.33,-7942,-7.942,-15,-0.859872611464968,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
561740,561.74,416,0.416,-330,-0.33,-7954,-7.954,-13,-0.745222929936306,-3,-0.171974522292994,-9,-0.515923566878981,0,0,0
562240,562.24,426,0.426,-333,-0.333,-7949,-7.949,-13,-0.745222929936306,-5,-0.286624203821656,-7,-0.401273885350318,0,0,0
562740,562.74,418,0.418,-331,-0.331,-7953,-7.953,-11,-0.630573248407643,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
563240,563.24,427,0.427,-332,-0.332,-7951,-7.951,-15,-0.859872611464968,-3,-0.171974522292994,-7,-0.401273885350318,0,0,0
563740,563.74,423,0.423,-327,-0.327,-7948,-7.948,-14,-0.802547770700637,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
564240,564.24,424,0.424,-333,-0.333,-7944,-7.944,-15,-0.859872611464968,-1,-0.057324840764331,-4,-0.229299363057325,0,0,0
564740,564.74,427,0.427,-331,-0.331,-7954,-7.954,-14,-0.802547770700637,-4,-0.229299363057325,-6,-0.343949044585987,0,0,0
565240,565.24,419,0.419,-334,-0.334,-7941,-7.941,-14,-0.802547770700637,-4,-0.229299363057325,-6,-0.343949044585987,0,0,0
565740,565.74,422,0.422,-328,-0.328,-7939,-7.939,-12,-0.687898089171974,-2,-0.114649681528662,-2,-0.114649681528662,0,0,0
566240,566.24,425,0.425,-324,-0.324,-7951,-7.951,-14,-0.802547770700637,1,0.057324840764331,-3,-0.171974522292994,0,0,0
566740,566.74,427,0.427,-335,-0.335,-7948,-7.948,-13,-0.745222929936306,-5,-0.286624203821656,-7,-0.401273885350318,0,0,0
567240,567.24,418,0.418,-333,-0.333,-7956,-7.956,-17,-0.974522292993631,-2,-0.114649681528662,-7,-0.401273885350318,0,0,0
567740,567.74,425,0.425,-335,-0.335,-7953,-7.953,-14,-0.802547770700637,-3,-0.171974522292994,-7,-0.401273885350318,0,0,0
568240,568.24,426,0.426,-330,-0.33,-7955,-7.955,-14,-0.802547770700637,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
568740,568.74,427,0.427,-329,-0.329,-7932,-7.932,-14,-0.802547770700637,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
569240,569.24,416,0.416,-332,-0.332,-7954,-7.954,-14,-0.802547770700637,-5,-0.286624203821656,-5,-0.286624203821656,0,0,0
569740,569.74,417,0.417,-338,-0.338,-7940,-7.94,-11,-0.630573248407643,-4,-0.229299363057325,-1,-0.057324840764331,0,0,0
570240,570.24,422,0.422,-333,-0.333,-7941,-7.941,-17,-0.974522292993631,-12,-0.687898089171974,-4,-0.229299363057325,0,0,0
570740,570.74,421,0.421,-328,-0.328,-7945,-7.945,-17,-0.974522292993631,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
571240,571.24,419,0.419,-329,-0.329,-7942,-7.942,-11,-0.630573248407643,-2,-0.114649681528662,0,0,0,0,0
571740,571.74,430,0.43,-332,-0.332,-7931,-7.931,-13,-0.745222929936306,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
572240,572.24,418,0.418,-343,-0.343,-7943,-7.943,-14,-0.802547770700637,-7,-0.401273885350318,-3,-0.171974522292994,0,0,0
572740,572.74,417,0.417,-333,-0.333,-7935,-7.935,-13,-0.745222929936306,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
573240,573.24,418,0.418,-322,-0.322,-7937,-7.937,-12,-0.687898089171974,-5,-0.286624203821656,-5,-0.286624203821656,0,0,0
573740,573.74,420,0.42,-333,-0.333,-7947,-7.947,-13,-0.745222929936306,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
574240,574.24,420,0.42,-331,-0.331,-7942,-7.942,-16,-0.917197452229299,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
574740,574.74,420,0.42,-329,-0.329,-7948,-7.948,-13,-0.745222929936306,-5,-0.286624203821656,0,0,0,0,0
575240,575.24,428,0.428,-333,-0.333,-7940,-7.94,-11,-0.630573248407643,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
575740,575.74,434,0.434,-356,-0.356,-7936,-7.936,-17,-0.974522292993631,1,0.057324840764331,-11,-0.630573248407643,0,0,0
576240,576.24,420,0.42,-333,-0.333,-7945,-7.945,-13,-0.745222929936306,-9,-0.515923566878981,-4,-0.229299363057325,0,0,0
576740,576.74,428,0.428,-328,-0.328,-7938,-7.938,-10,-0.573248407643312,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
577240,577.24,428,0.428,-333,-0.333,-7955,-7.955,-10,-0.573248407643312,-7,-0.401273885350318,-6,-0.343949044585987,0,0,0
577740,577.74,420,0.42,-329,-0.329,-7935,-7.935,-12,-0.687898089171974,-4,-0.229299363057325,-6,-0.343949044585987,0,0,0
578240,578.24,418,0.418,-337,-0.337,-7943,-7.943,-15,-0.859872611464968,-5,-0.286624203821656,-1,-0.057324840764331,0,0,0
578740,578.74,422,0.422,-327,-0.327,-7941,-7.941,-15,-0.859872611464968,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
579240,579.24,419,0.419,-326,-0.326,-7935,-7.935,-11,-0.630573248407643,-1,-0.057324840764331,-4,-0.229299363057325,0,0,0
579740,579.74,420,0.42,-335,-0.335,-7945,-7.945,-15,-0.859872611464968,-5,-0.286624203821656,-1,-0.057324840764331,0,0,0
580240,580.24,421,0.421,-336,-0.336,-7943,-7.943,-12,-0.687898089171974,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
580740,580.74,426,0.426,-335,-0.335,-7943,-7.943,-15,-0.859872611464968,1,0.057324840764331,-4,-0.229299363057325,0,0,0
581740,581.74,413,0.413,-335,-0.335,-7946,-7.946,-14,-0.802547770700637,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
582240,582.24,417,0.417,-330,-0.33,-7947,-7.947,-12,-0.687898089171974,1,0.057324840764331,-4,-0.229299363057325,0,0,0
582740,582.74,431,0.431,-334,-0.334,-7945,-7.945,-14,-0.802547770700637,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
583240,583.24,428,0.428,-326,-0.326,-7940,-7.94,-16,-0.917197452229299,-5,-0.286624203821656,-9,-0.515923566878981,0,0,0
583740,583.74,419,0.419,-329,-0.329,-7939,-7.939,-14,-0.802547770700637,-1,-0.057324840764331,-1,-0.057324840764331,0,0,0
584240,584.24,427,0.427,-333,-0.333,-7945,-7.945,-17,-0.974522292993631,-5,-0.286624203821656,-9,-0.515923566878981,0,0,0
584740,584.74,425,0.425,-333,-0.333,-7944,-7.944,-15,-0.859872611464968,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
585240,585.24,424,0.424,-332,-0.332,-7935,-7.935,-13,-0.745222929936306,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
585740,585.74,420,0.42,-338,-0.338,-7947,-7.947,-12,-0.687898089171974,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
586240,586.24,431,0.431,-333,-0.333,-7945,-7.945,-14,-0.802547770700637,-7,-0.401273885350318,-1,-0.057324840764331,0,0,0
586940,586.94,421,0.421,-333,-0.333,-7943,-7.943,-11,-0.630573248407643,0,0,-4,-0.229299363057325,0,0,0
587440,587.44,416,0.416,-333,-0.333,-7926,-7.926,-12,-0.687898089171974,0,0,-6,-0.343949044585987,0,0,0
587940,587.94,429,0.429,-334,-0.334,-7943,-7.943,-19,-1.08917197452229,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
588440,588.44,424,0.424,-330,-0.33,-7942,-7.942,-14,-0.802547770700637,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
588940,588.94,425,0.425,-327,-0.327,-7939,-7.939,-14,-0.802547770700637,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
589440,589.44,422,0.422,-338,-0.338,-7938,-7.938,-13,-0.745222929936306,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
589940,589.94,427,0.427,-328,-0.328,-7952,-7.952,-15,-0.859872611464968,0,0,-7,-0.401273885350318,0,0,0
590440,590.44,427,0.427,-336,-0.336,-7945,-7.945,-11,-0.630573248407643,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
590940,590.94,415,0.415,-341,-0.341,-7937,-7.937,-13,-0.745222929936306,-1,-0.057324840764331,-6,-0.343949044585987,0,0,0
591440,591.44,425,0.425,-325,-0.325,-7940,-7.94,-13,-0.745222929936306,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
591940,591.94,420,0.42,-329,-0.329,-7941,-7.941,-15,-0.859872611464968,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
592440,592.44,418,0.418,-329,-0.329,-7930,-7.93,-14,-0.802547770700637,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
592940,592.94,419,0.419,-323,-0.323,-7942,-7.942,-10,-0.573248407643312,-9,-0.515923566878981,-6,-0.343949044585987,0,0,0
593440,593.44,416,0.416,-334,-0.334,-7956,-7.956,-17,-0.974522292993631,-1,-0.057324840764331,-7,-0.401273885350318,0,0,0
593940,593.94,419,0.419,-333,-0.333,-7954,-7.954,-13,-0.745222929936306,-7,-0.401273885350318,-6,-0.343949044585987,0,0,0
594440,594.44,418,0.418,-336,-0.336,-7947,-7.947,-14,-0.802547770700637,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
594940,594.94,421,0.421,-332,-0.332,-7942,-7.942,-14,-0.802547770700637,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
595440,595.44,435,0.435,-332,-0.332,-7942,-7.942,-14,-0.802547770700637,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
595940,595.94,425,0.425,-329,-0.329,-7949,-7.949,-16,-0.917197452229299,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
596440,596.44,421,0.421,-328,-0.328,-7944,-7.944,-16,-0.917197452229299,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
596940,596.94,426,0.426,-328,-0.328,-7941,-7.941,-13,-0.745222929936306,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
597440,597.44,418,0.418,-330,-0.33,-7950,-7.95,-17,-0.974522292993631,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
597940,597.94,423,0.423,-329,-0.329,-7950,-7.95,-10,-0.573248407643312,-6,-0.343949044585987,-7,-0.401273885350318,0,0,0
598440,598.44,420,0.42,-325,-0.325,-7951,-7.951,-15,-0.859872611464968,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
598940,598.94,418,0.418,-327,-0.327,-7941,-7.941,-14,-0.802547770700637,-9,-0.515923566878981,-6,-0.343949044585987,0,0,0
599440,599.44,416,0.416,-332,-0.332,-7955,-7.955,-15,-0.859872611464968,3,0.171974522292994,-6,-0.343949044585987,0,0,0
599940,599.94,420,0.42,-328,-0.328,-7952,-7.952,-13,-0.745222929936306,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
600440,600.44,416,0.416,-326,-0.326,-7950,-7.95,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
600940,600.94,430,0.43,-333,-0.333,-7950,-7.95,-14,-0.802547770700637,-5,-0.286624203821656,-6,-0.343949044585987,0,0,0
601440,601.44,420,0.42,-331,-0.331,-7950,-7.95,-14,-0.802547770700637,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
601940,601.94,429,0.429,-334,-0.334,-7947,-7.947,-15,-0.859872611464968,-4,-0.229299363057325,-9,-0.515923566878981,0,0,0
602440,602.44,424,0.424,-329,-0.329,-7949,-7.949,-17,-0.974522292993631,-10,-0.573248407643312,-5,-0.286624203821656,0,0,0
602940,602.94,428,0.428,-325,-0.325,-7943,-7.943,-14,-0.802547770700637,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
603440,603.44,420,0.42,-333,-0.333,-7951,-7.951,-13,-0.745222929936306,-6,-0.343949044585987,-4,-0.229299363057325,0,0,0
603950,603.95,423,0.423,-333,-0.333,-7948,-7.948,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
604440,604.44,418,0.418,-333,-0.333,-7938,-7.938,-14,-0.802547770700637,-6,-0.343949044585987,-2,-0.114649681528662,0,0,0
604940,604.94,419,0.419,-336,-0.336,-7954,-7.954,-15,-0.859872611464968,2,0.114649681528662,-5,-0.286624203821656,0,0,0
605440,605.44,425,0.425,-332,-0.332,-7944,-7.944,-13,-0.745222929936306,-10,-0.573248407643312,-4,-0.229299363057325,0,0,0
605940,605.94,417,0.417,-333,-0.333,-7951,-7.951,-16,-0.917197452229299,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
606440,606.44,420,0.42,-331,-0.331,-7940,-7.94,-15,-0.859872611464968,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
606940,606.94,419,0.419,-330,-0.33,-7943,-7.943,-14,-0.802547770700637,-8,-0.45859872611465,-3,-0.171974522292994,0,0,0
607440,607.44,420,0.42,-326,-0.326,-7945,-7.945,-16,-0.917197452229299,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
607940,607.94,428,0.428,-284,-0.284,-7960,-7.96,2,0.114649681528662,-45,-2.5796178343949,-1,-0.057324840764331,0,0,0
608440,608.44,239,0.239,-477,-0.477,-7909,-7.909,767,43.968152866242,-603,-34.5668789808917,62,3.55414012738853,0,0,0
608940,608.94,439,0.439,-331,-0.331,-7950,-7.95,-131,-7.50955414012739,823,47.1783439490446,-956,-54.8025477707006,0,0,0
609440,609.44,482,0.482,-373,-0.373,-7870,-7.87,-164,-9.40127388535032,269,15.4203821656051,-982,-56.2929936305732,0,0,0
609940,609.94,640,0.64,-220,-0.22,-7947,-7.947,-45,-2.5796178343949,100,5.73248407643312,-16,-0.917197452229299,0,0,0
610440,610.44,489,0.489,-278,-0.278,-7958,-7.958,427,24.4777070063694,-1685,-96.5923566878981,184,10.5477707006369,0,0,0
610940,610.94,392,0.392,-291,-0.291,-7956,-7.956,-41,-2.35031847133758,65,3.72611464968153,-16,-0.917197452229299,0,0,0
611440,611.44,394,0.394,-290,-0.29,-7947,-7.947,-19,-1.08917197452229,6,0.343949044585987,-5,-0.286624203821656,0,0,0
611940,611.94,389,0.389,-301,-0.301,-7956,-7.956,-18,-1.03184713375796,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
612440,612.44,382,0.382,-300,-0.3,-7950,-7.95,-13,-0.745222929936306,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
612940,612.94,393,0.393,-299,-0.299,-7948,-7.948,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
613440,613.44,390,0.39,-297,-0.297,-7943,-7.943,-14,-0.802547770700637,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
613940,613.94,388,0.388,-303,-0.303,-7955,-7.955,-17,-0.974522292993631,-7,-0.401273885350318,-5,-0.286624203821656,0,0,0
