time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
208270,591,-88,834,-226,-45,2,32767,32767,32767
208370,591,-89,833,-226,-46,1,32767,32767,32767
208470,591,-87,833,-227,-45,1,32767,32767,32767
208570,591,-88,833,-226,-46,2,32767,32767,32767
208670,591,-88,834,-226,-45,2,32767,32767,32767
208770,591,-87,832,-226,-46,2,32767,32767,32767
208870,590,-87,833,-226,-46,2,32767,32767,32767
208980,591,-87,832,-226,-46,2,32767,32767,32767
209080,590,-87,832,-226,-45,2,32767,32767,32767
209170,592,-88,833,-226,-46,2,32767,32767,32767
209270,592,-87,833,-226,-46,2,32767,32767,32767
209370,590,-87,832,-226,-46,3,32767,32767,32767
209470,591,-88,833,-226,-46,3,32767,32767,32767
209570,590,-88,833,-226,-46,2,32767,32767,32767
209670,590,-87,833,-226,-46,2,32767,32767,32767
209770,592,-88,833,-226,-46,2,32767,32767,32767
209870,592,-88,834,-226,-46,2,32767,32767,32767
209970,591,-87,833,-226,-46,3,32767,32767,32767
210070,591,-87,833,-226,-46,3,32767,32767,32767
210170,591,-87,833,-226,-46,2,32767,32767,32767
210270,592,-88,833,-226,-46,2,32767,32767,32767
210370,590,-87,831,-226,-45,2,32767,32767,32767
210470,591,-88,833,-224,-47,3,32767,32767,32767
210570,591,-87,833,-226,-46,3,32767,32767,32767
210670,591,-87,833,-224,-46,3,32767,32767,32767
210770,591,-87,833,-226,-46,2,32767,32767,32767
210870,591,-89,832,-227,-46,1,32767,32767,32767
210970,591,-87,833,-226,-46,0,32767,32767,32767
211070,590,-87,832,-227,-46,2,32767,32767,32767
211270,590,-88,833,-226,-45,2,32767,32767,32767
211370,591,-87,832,-228,-45,0,32767,32767,32767
211470,591,-87,831,-229,-45,-1,32767,32767,32767
211570,590,-87,832,-226,-49,-1,32767,32767,32767
211670,592,-87,833,-228,-46,1,32767,32767,32767
211780,591,-87,832,-223,-46,4,32767,32767,32767
211870,592,-87,832,-224,-46,7,32767,32767,32767
211970,592,-88,832,-223,-49,10,32767,32767,32767
212070,590,-87,832,-222,-47,7,32767,32767,32767
212170,592,-87,832,-223,-46,7,32767,32767,32767
212270,591,-87,834,-222,-47,9,32767,32767,32767
212370,591,-87,833,-222,-51,7,32767,32767,32767
212470,590,-87,833,-226,-46,3,32767,32767,32767
212570,591,-89,833,-226,-44,-2,32767,32767,32767
212670,592,-88,831,-228,-46,-1,32767,32767,32767
212770,591,-88,833,-227,-49,1,32767,32767,32767
212870,592,-87,832,-226,-46,2,32767,32767,32767
212970,592,-88,833,-223,-45,5,32767,32767,32767
213070,593,-87,832,-223,-47,7,32767,32767,32767
213170,590,-87,830,-224,-45,6,32767,32767,32767
213270,591,-88,833,-226,-46,2,32767,32767,32767
213370,591,-88,832,-228,-47,1,32767,32767,32767
213470,590,-87,832,-226,-47,1,32767,32767,32767
213570,592,-88,833,-227,-46,0,32767,32767,32767
213670,592,-88,832,-226,-47,1,32767,32767,32767
213770,591,-89,832,-228,-47,2,32767,32767,32767
213870,591,-88,832,-227,-47,2,32767,32767,32767
213970,592,-87,832,-227,-49,2,32767,32767,32767
214070,592,-87,832,-227,-54,1,32767,32767,32767
214170,591,-87,831,-228,-50,5,32767,32767,32767
214270,592,-89,830,-223,-44,11,32767,32767,32767
214380,592,-88,833,-217,-38,6,32767,32767,32767
214480,592,-90,832,-227,-36,1,32767,32767,32767
214570,591,-88,832,-227,-50,-4,32767,32767,32767
214680,591,-88,832,-230,-47,-3,32767,32767,32767
214770,591,-88,833,-224,-45,-5,32767,32767,32767
214870,592,-88,832,-230,-42,-1,32767,32767,32767
214970,590,-87,832,-226,-46,0,32767,32767,32767
215070,591,-88,833,-226,-44,2,32767,32767,32767
215170,591,-88,831,-224,-44,4,32767,32767,32767
215270,590,-87,833,-227,-44,2,32767,32767,32767
215370,588,-87,833,-230,-41,-3,32767,32767,32767
215470,590,-87,833,-231,-42,-12,32767,32767,32767
215570,591,-86,832,-235,-44,-16,32767,32767,32767
215670,591,-87,833,-235,-49,-15,32767,32767,32767
215770,592,-87,833,-231,-51,0,32767,32767,32767
215870,591,-86,832,-221,-50,11,32767,32767,32767
215970,592,-88,833,-218,-46,18,32767,32767,32767
216070,590,-87,833,-217,-47,19,32767,32767,32767
216170,590,-87,834,-218,-47,17,32767,32767,32767
216270,589,-86,833,-221,-46,12,32767,32767,32767
216380,591,-88,833,-224,-46,3,32767,32767,32767
216770,592,-87,833,-226,-46,3,32767,32767,32767
216870,591,-88,832,-224,-45,4,32767,32767,32767
216970,591,-87,832,-226,-46,3,32767,32767,32767
217070,592,-87,833,-226,-46,1,32767,32767,32767
217170,592,-87,833,-224,-46,1,32767,32767,32767
217270,590,-87,832,-226,-46,3,32767,32767,32767
217370,590,-87,832,-224,-46,3,32767,32767,32767
217480,590,-87,832,-226,-45,3,32767,32767,32767
217580,590,-88,832,-226,-46,2,32767,32767,32767
217670,592,-87,832,-226,-46,2,32767,32767,32767
217770,592,-88,834,-224,-46,3,32767,32767,32767
217870,591,-88,833,-224,-45,3,32767,32767,32767
217970,591,-87,832,-226,-46,3,32767,32767,32767
218070,591,-87,831,-226,-46,2,32767,32767,32767
218170,592,-87,833,-226,-46,4,32767,32767,32767
218270,592,-88,833,-223,-47,4,32767,32767,32767
218370,591,-88,833,-224,-46,5,32767,32767,32767
218470,591,-88,833,-224,-49,6,32767,32767,32767
218570,592,-88,832,-221,-52,7,32767,32767,32767
218670,590,-87,833,-220,-49,9,32767,32767,32767
218770,590,-89,832,-224,-43,5,32767,32767,32767
218870,592,-87,833,-228,-47,1,32767,32767,32767
219370,591,-87,832,-224,-46,4,32767,32767,32767
219480,591,-88,833,-226,-43,1,32767,32767,32767
219570,591,-87,832,-226,-46,-1,32767,32767,32767
219670,591,-88,832,-230,-49,0,32767,32767,32767
219770,591,-88,831,-226,-47,1,32767,32767,32767
219870,592,-87,832,-223,-43,4,32767,32767,32767
219970,591,-88,833,-223,-45,5,32767,32767,32767
220070,591,-87,833,-227,-46,4,32767,32767,32767
220180,591,-87,832,-227,-46,1,32767,32767,32767
220280,592,-88,831,-226,-45,1,32767,32767,32767
220370,591,-87,833,-226,-46,2,32767,32767,32767
220470,592,-87,833,-224,-46,4,32767,32767,32767
220570,591,-88,832,-224,-46,4,32767,32767,32767
220670,591,-88,832,-224,-46,4,32767,32767,32767
220770,591,-87,832,-224,-47,4,32767,32767,32767
220870,592,-87,832,-226,-45,4,32767,32767,32767
